"order_item_id","order_id","order_date","customer_id","customer_region","product_category","quantity_sold","discount_percent","line_revenue","payment_method"
4602,2721,"2024-02-26","673","North America","Home & Kitchen","1","5","299.51","UPI"
4603,2722,"2024-10-22","1319","South America","Sports","1","25","144.34","Credit Card"
4604,2723,"2024-11-29","456","Africa","Sports","1","10","157.04","PayPal"
4605,2724,"2024-02-28","868","Asia","Beauty","1","5","57.48","PayPal"
4606,2724,"2024-02-28","868","Asia","Electronics","1","10","563.16","PayPal"
4607,2724,"2024-02-28","868","Asia","Fashion","5","0","555.5","PayPal"
4608,2725,"2024-02-04","270","South America","Beauty","3","5","163.86","UPI"
4609,2725,"2024-02-04","270","South America","Books","3","5","115.11","UPI"
4610,2726,"2022-12-21","157","South America","Sports","1","10","42.62","PayPal"
4611,2726,"2022-12-21","157","South America","Electronics","1","20","439.81","PayPal"
4612,2727,"2023-12-10","860","Asia","Beauty","4","20","356.92","Credit Card"
4613,2728,"2024-01-14","1239","Middle East","Sports","1","5","113.17","Bank Transfer"
4614,2729,"2022-12-20","1405","North America","Books","3","5","23.64","Debit Card"
4615,2730,"2022-05-16","1263","North America","Books","1","25","31.2","UPI"
4616,2731,"2022-07-02","1050","North America","Electronics","1","25","433.36","Apple Pay"
4617,2732,"2023-05-24","764","Europe","Books","4","20","25.76","Debit Card"
4618,2733,"2024-11-10","1813","Asia","Beauty","2","0","182.94","Credit Card"
4619,2734,"2022-05-29","390","Middle East","Sports","2","30","368.98","Bank Transfer"
4620,2735,"2023-05-20","1789","Asia","Electronics","4","20","2260.36","PayPal"
4621,2735,"2023-05-20","1789","Asia","Electronics","1","10","734.26","PayPal"
4622,2736,"2024-09-25","1171","Europe","Sports","2","0","392.76","Bank Transfer"
4623,2737,"2023-11-07","1926","Europe","Beauty","1","5","114.77","Bank Transfer"
4624,2738,"2022-02-21","1045","North America","Electronics","1","0","328.01","Credit Card"
4625,2738,"2022-02-21","1045","North America","Electronics","5","10","3645.95","Credit Card"
4626,2739,"2022-03-19","886","Africa","Home & Kitchen","1","15","82.43","Credit Card"
4627,2739,"2022-03-19","886","Africa","Fashion","1","0","51.69","Credit Card"
4628,2740,"2022-06-03","308","Middle East","Beauty","1","10","104.23","PayPal"
4629,2740,"2022-06-03","308","Middle East","Electronics","1","20","266.99","PayPal"
4630,2740,"2022-06-03","308","Middle East","Beauty","2","15","92.14","PayPal"
4631,2741,"2024-03-23","1005","South America","Beauty","1","10","49.25","Credit Card"
4632,2742,"2023-10-20","184","Africa","Fashion","1","5","128.96","Debit Card"
4633,2743,"2023-06-16","1485","Africa","Home & Kitchen","1","15","75.62","PayPal"
4634,2744,"2024-05-09","1904","Africa","Electronics","2","0","654.9","UPI"
4635,2744,"2024-05-09","1904","Africa","Beauty","2","5","228.26","UPI"
4636,2744,"2024-05-09","1904","Africa","Fashion","1","25","128.69","UPI"
4637,2745,"2023-08-19","402","Middle East","Electronics","2","20","1115.98","UPI"
4638,2746,"2023-01-25","416","Europe","Sports","1","30","56.38","Debit Card"
4639,2746,"2023-01-25","416","Europe","Beauty","4","30","350.96","Debit Card"
4640,2747,"2024-02-29","1741","Europe","Home & Kitchen","1","20","239.06","Debit Card"
4641,2748,"2024-01-14","778","North America","Books","2","0","47.28","PayPal"
4642,2748,"2024-01-14","778","North America","Sports","3","5","174.84","PayPal"
4643,2749,"2023-10-02","951","Asia","Electronics","1","10","785.65","Credit Card"
4644,2750,"2024-08-28","1009","Asia","Fashion","1","0","44.03","PayPal"
4645,2750,"2024-08-28","1009","Asia","Beauty","2","10","73.78","PayPal"
4646,2751,"2022-12-31","628","Europe","Fashion","4","10","279.2","Bank Transfer"
4647,2752,"2022-10-12","1283","Africa","Books","1","5","32.44","Bank Transfer"
4648,2753,"2022-09-09","1652","Africa","Beauty","3","5","369.18","Bank Transfer"
4649,2753,"2022-09-09","1652","Africa","Beauty","2","10","175.6","Bank Transfer"
4650,2754,"2022-11-26","1224","North America","Beauty","1","10","38.79","Debit Card"
4651,2754,"2022-11-26","1224","North America","Home & Kitchen","2","0","683.12","Debit Card"
4652,2754,"2022-11-26","1224","North America","Home & Kitchen","2","10","113.34","Debit Card"
4653,2755,"2022-10-01","841","Africa","Home & Kitchen","1","5","142.05","Apple Pay"
4654,2755,"2022-10-01","841","Africa","Books","2","5","43.32","Apple Pay"
4655,2756,"2023-05-21","84","Africa","Fashion","4","15","382.2","Credit Card"
4656,2756,"2023-05-21","84","Africa","Books","3","10","60.09","Credit Card"
4657,2757,"2024-08-17","1467","North America","Electronics","1","20","450.5","Apple Pay"
4658,2758,"2024-09-14","354","Europe","Books","1","20","27.93","Debit Card"
4659,2758,"2024-09-14","354","Europe","Books","1","5","31.93","Debit Card"
4660,2759,"2023-05-21","150","Asia","Beauty","3","15","107.76","Bank Transfer"
4661,2760,"2024-08-18","356","North America","Electronics","1","20","697.08","Bank Transfer"
4662,2760,"2024-08-18","356","North America","Books","1","5","32.89","Bank Transfer"
4663,2761,"2022-09-23","1694","South America","Books","1","20","18.54","Debit Card"
4664,2762,"2024-07-23","312","South America","Beauty","1","0","62.24","UPI"
4665,2762,"2024-07-23","312","South America","Beauty","2","20","87.56","UPI"
4666,2763,"2022-07-10","11","North America","Beauty","5","5","198.55","PayPal"
4667,2763,"2022-07-10","11","North America","Fashion","1","5","27.55","PayPal"
4668,2764,"2024-12-30","267","Asia","Home & Kitchen","3","0","609.3","Bank Transfer"
4669,2764,"2024-12-30","267","Asia","Books","1","25","25.46","Bank Transfer"
4670,2764,"2024-12-30","267","Asia","Home & Kitchen","2","15","431.24","Bank Transfer"
4671,2765,"2024-01-25","1676","Asia","Sports","1","10","133.06","Bank Transfer"
4672,2766,"2022-12-30","155","North America","Home & Kitchen","1","30","181.08","Debit Card"
4673,2767,"2023-09-28","372","Europe","Books","2","5","68.74","UPI"
4674,2767,"2023-09-28","372","Europe","Electronics","5","15","1353.45","UPI"
4675,2768,"2024-11-30","678","South America","Books","1","10","34.66","Bank Transfer"
4676,2769,"2023-04-06","557","South America","Books","3","5","93.87","PayPal"
4677,2769,"2023-04-06","557","South America","Electronics","2","0","351.98","PayPal"
4678,2770,"2024-06-16","1904","Africa","Home & Kitchen","1","15","207.09","Apple Pay"
4679,2771,"2023-03-14","1535","Africa","Beauty","2","10","113.98","Bank Transfer"
4680,2772,"2023-12-25","281","Africa","Sports","2","15","215.54","Bank Transfer"
4681,2772,"2023-12-25","281","Africa","Books","2","15","59.66","Bank Transfer"
4682,2772,"2023-12-25","281","Africa","Electronics","3","0","303.24","Bank Transfer"
4683,2773,"2022-02-17","1410","Europe","Beauty","2","10","106.66","Credit Card"
4684,2773,"2022-02-17","1410","Europe","Books","2","10","50.1","Credit Card"
4685,2774,"2022-06-25","1968","North America","Electronics","1","20","732.83","PayPal"
4686,2774,"2022-06-25","1968","North America","Books","2","10","35.18","PayPal"
4687,2775,"2022-01-29","1222","Africa","Books","2","5","14.84","Credit Card"
4688,2776,"2023-01-11","852","Asia","Books","3","15","86.58","Apple Pay"
4689,2777,"2024-05-17","674","Middle East","Electronics","3","0","2484.15","Apple Pay"
4690,2778,"2022-08-24","1500","Middle East","Electronics","1","5","317.66","Bank Transfer"
4691,2779,"2023-02-26","312","South America","Electronics","1","15","444.58","Debit Card"
4692,2780,"2024-10-16","642","Europe","Beauty","3","10","309.18","PayPal"
4693,2780,"2024-10-16","642","Europe","Beauty","3","10","69.48","PayPal"
4694,2780,"2024-10-16","642","Europe","Sports","1","5","139.06","PayPal"
4695,2781,"2022-01-19","960","Europe","Electronics","1","25","170.64","Apple Pay"
4696,2781,"2022-01-19","960","Europe","Books","2","15","73.48","Apple Pay"
4697,2782,"2024-11-10","879","North America","Books","2","10","52.76","UPI"
4698,2783,"2024-03-18","910","South America","Fashion","3","20","68.46","Apple Pay"
4699,2783,"2024-03-18","910","South America","Sports","1","20","187.46","Apple Pay"
4700,2783,"2024-03-18","910","South America","Books","1","20","28.5","Apple Pay"
4701,2783,"2024-03-18","910","South America","Home & Kitchen","1","5","62.61","Apple Pay"
4702,2784,"2024-05-16","350","North America","Electronics","1","20","262.41","Debit Card"
4703,2784,"2024-05-16","350","North America","Fashion","4","20","92.8","Debit Card"
4704,2785,"2022-10-23","1425","Africa","Electronics","2","5","885.5","PayPal"
4705,2785,"2022-10-23","1425","Africa","Beauty","1","30","35.05","PayPal"
4706,2786,"2022-04-24","103","Africa","Books","2","5","43.82","Debit Card"
4707,2786,"2022-04-24","103","Africa","Fashion","3","5","239.22","Debit Card"
4708,2787,"2022-05-28","1649","Europe","Home & Kitchen","2","20","312.3","UPI"
4709,2788,"2024-04-09","209","South America","Electronics","1","25","646.98","Debit Card"
4710,2789,"2024-03-18","1584","Middle East","Electronics","3","0","1632.42","PayPal"
4711,2790,"2024-03-16","615","North America","Books","1","10","33.44","UPI"
4712,2791,"2022-10-25","1907","South America","Beauty","1","0","62.24","Credit Card"
4713,2791,"2022-10-25","1907","South America","Books","1","10","7.1","Credit Card"
4714,2792,"2023-09-08","898","North America","Books","3","10","66.9","Bank Transfer"
4715,2793,"2024-09-02","1399","North America","Fashion","1","25","22.48","Apple Pay"
4716,2793,"2024-09-02","1399","North America","Fashion","4","25","424.16","Apple Pay"
4717,2794,"2024-03-14","419","Middle East","Beauty","1","10","95.04","UPI"
4718,2794,"2024-03-14","419","Middle East","Sports","2","0","156.78","UPI"
4719,2795,"2023-01-09","928","Asia","Fashion","4","5","111.72","Bank Transfer"
4720,2796,"2024-09-06","108","North America","Beauty","1","15","57.66","Apple Pay"
4721,2797,"2023-03-11","489","North America","Books","1","5","31.76","UPI"
4722,2798,"2022-11-17","1079","South America","Electronics","2","15","439.34","UPI"
4723,2798,"2022-11-17","1079","South America","Sports","2","20","312.48","UPI"
4724,2799,"2024-12-13","748","North America","Home & Kitchen","1","15","121.92","Apple Pay"
4725,2799,"2024-12-13","748","North America","Home & Kitchen","1","0","141.93","Apple Pay"
4726,2800,"2024-01-17","1531","Europe","Electronics","2","5","1132.88","Bank Transfer"
4727,2801,"2024-10-01","594","Africa","Sports","3","10","554.25","UPI"
4728,2802,"2023-04-02","1353","South America","Beauty","3","10","200.49","PayPal"
4729,2802,"2023-04-02","1353","South America","Books","1","15","19.7","PayPal"
4730,2802,"2023-04-02","1353","South America","Home & Kitchen","1","25","190.65","PayPal"
4731,2802,"2023-04-02","1353","South America","Books","1","25","20.45","PayPal"
4732,2803,"2024-12-13","1832","North America","Fashion","1","5","158.01","Apple Pay"
4733,2804,"2024-07-20","1710","South America","Electronics","1","30","479.77","Bank Transfer"
4734,2805,"2022-04-11","1478","Africa","Home & Kitchen","1","20","175.18","Credit Card"
4735,2805,"2022-04-11","1478","Africa","Books","3","20","24.18","Credit Card"
4736,2805,"2022-04-11","1478","Africa","Sports","2","15","186.6","Credit Card"
4737,2806,"2024-12-20","1473","Africa","Home & Kitchen","2","15","110.18","Credit Card"
4738,2806,"2024-12-20","1473","Africa","Books","2","10","48.6","Credit Card"
4739,2807,"2023-06-04","1400","Africa","Sports","2","20","71.78","Credit Card"
4740,2807,"2023-06-04","1400","Africa","Beauty","4","10","289.48","Credit Card"
4741,2808,"2023-08-29","220","Middle East","Books","1","20","19.97","PayPal"
4742,2809,"2023-07-21","768","South America","Home & Kitchen","4","15","864.28","UPI"
4743,2809,"2023-07-21","768","South America","Fashion","1","20","60.8","UPI"
4744,2809,"2023-07-21","768","South America","Home & Kitchen","1","25","192.5","UPI"
4745,2809,"2023-07-21","768","South America","Beauty","1","25","14.88","UPI"
4746,2810,"2022-01-02","1478","Africa","Sports","4","10","876.52","UPI"
4747,2811,"2023-10-04","1551","Middle East","Electronics","1","0","88.44","Debit Card"
4748,2812,"2022-09-25","838","Asia","Home & Kitchen","4","15","760.32","Credit Card"
4749,2812,"2022-09-25","838","Asia","Fashion","2","5","86.46","Credit Card"
4750,2813,"2024-07-12","505","Africa","Sports","2","20","348.92","UPI"
4751,2814,"2022-08-24","204","Asia","Electronics","2","10","1433.72","Credit Card"
4752,2815,"2023-02-24","856","South America","Books","2","20","16.28","Apple Pay"
4753,2815,"2023-02-24","856","South America","Sports","3","15","605.4","Apple Pay"
4754,2816,"2024-01-12","1406","Middle East","Fashion","1","5","90.58","Debit Card"
4755,2817,"2022-05-13","954","North America","Sports","1","10","55.22","Debit Card"
4756,2817,"2022-05-13","954","North America","Books","1","5","35.41","Debit Card"
4757,2817,"2022-05-13","954","North America","Fashion","2","0","160.92","Debit Card"
4758,2818,"2024-11-05","1223","North America","Electronics","4","25","2430.64","UPI"
4759,2819,"2024-11-29","928","Asia","Sports","3","5","380.82","PayPal"
4760,2820,"2022-03-24","1535","Africa","Books","2","5","66.32","Credit Card"
4761,2820,"2022-03-24","1535","Africa","Electronics","2","10","522.9","Credit Card"
4762,2820,"2022-03-24","1535","Africa","Electronics","1","20","374.54","Credit Card"
4763,2821,"2023-04-04","868","Asia","Beauty","3","15","154.29","Debit Card"
4764,2822,"2022-07-31","1863","Europe","Fashion","4","25","200.68","Debit Card"
4765,2822,"2022-07-31","1863","Europe","Sports","1","5","176.7","Debit Card"
4766,2823,"2024-01-25","956","North America","Sports","2","0","153.8","UPI"
4767,2824,"2022-11-17","405","Europe","Fashion","1","0","29.11","Apple Pay"
4768,2824,"2022-11-17","405","Europe","Books","2","20","37.84","Apple Pay"
4769,2825,"2024-08-21","1684","North America","Electronics","3","15","2137.83","Bank Transfer"
4770,2826,"2023-05-22","1932","Africa","Books","2","10","48.36","UPI"
4771,2827,"2024-06-14","1292","South America","Home & Kitchen","2","30","96.44","UPI"
4772,2828,"2023-11-18","121","Asia","Beauty","1","10","94.27","Credit Card"
4773,2828,"2023-11-18","121","Asia","Beauty","1","0","108.79","Credit Card"
4774,2829,"2022-11-18","901","North America","Electronics","3","0","385.8","Apple Pay"
4775,2829,"2022-11-18","901","North America","Home & Kitchen","2","15","212.64","Apple Pay"
4776,2829,"2022-11-18","901","North America","Sports","1","0","217.98","Apple Pay"
4777,2829,"2022-11-18","901","North America","Electronics","1","10","788.4","Apple Pay"
4778,2830,"2023-09-16","1885","South America","Sports","1","10","115.29","Apple Pay"
4779,2831,"2023-02-21","1762","Middle East","Sports","1","20","38.85","Apple Pay"
4780,2831,"2023-02-21","1762","Middle East","Electronics","2","15","1001.36","Apple Pay"
4781,2831,"2023-02-21","1762","Middle East","Sports","1","0","263.56","Apple Pay"
4782,2832,"2022-01-15","208","South America","Fashion","2","20","232.5","Apple Pay"
4783,2833,"2023-02-05","410","Middle East","Books","1","10","34.19","PayPal"
4784,2833,"2023-02-05","410","Middle East","Fashion","1","10","103.95","PayPal"
4785,2834,"2023-12-17","1928","South America","Electronics","2","0","1703","Debit Card"
4786,2834,"2023-12-17","1928","South America","Sports","2","5","255.56","Debit Card"
4787,2834,"2023-12-17","1928","South America","Books","1","10","33.71","Debit Card"
4788,2835,"2023-01-11","172","Asia","Sports","1","20","65.08","Bank Transfer"
4789,2835,"2023-01-11","172","Asia","Beauty","3","0","251.19","Bank Transfer"
4790,2835,"2023-01-11","172","Asia","Books","1","0","28.74","Bank Transfer"
4791,2836,"2022-07-31","735","South America","Sports","2","15","64.1","Credit Card"
4792,2836,"2022-07-31","735","South America","Fashion","1","5","60.22","Credit Card"
4793,2836,"2022-07-31","735","South America","Sports","2","15","309.88","Credit Card"
4794,2837,"2024-05-20","1642","Middle East","Home & Kitchen","1","5","246.21","Bank Transfer"
4795,2837,"2024-05-20","1642","Middle East","Home & Kitchen","1","15","247.04","Bank Transfer"
4796,2837,"2024-05-20","1642","Middle East","Beauty","4","10","407.16","Bank Transfer"
4797,2838,"2023-12-18","1329","Asia","Sports","1","20","48.13","UPI"
4798,2838,"2023-12-18","1329","Asia","Electronics","4","20","1813.08","UPI"
4799,2839,"2024-09-12","631","Asia","Electronics","1","20","605.04","Debit Card"
4800,2840,"2022-02-22","568","Europe","Electronics","1","15","722.92","PayPal"
4801,2840,"2022-02-22","568","Europe","Sports","3","20","448.47","PayPal"
4802,2840,"2022-02-22","568","Europe","Sports","1","0","211.63","PayPal"
4803,2841,"2022-08-22","957","Africa","Books","3","15","20.16","PayPal"
4804,2842,"2023-05-17","736","Middle East","Sports","1","15","121.19","UPI"
4805,2843,"2022-06-26","290","Asia","Beauty","1","5","118.84","PayPal"
4806,2843,"2022-06-26","290","Asia","Fashion","1","5","151.77","PayPal"
4807,2844,"2022-04-03","1201","South America","Fashion","1","15","146.38","PayPal"
4808,2845,"2022-09-24","58","Middle East","Fashion","2","0","111.9","Credit Card"
4809,2846,"2023-09-28","887","Middle East","Sports","1","5","112.89","PayPal"
4810,2846,"2023-09-28","887","Middle East","Fashion","4","25","137.32","PayPal"
4811,2847,"2024-03-17","797","South America","Home & Kitchen","1","0","68.88","Debit Card"
4812,2848,"2023-10-29","1062","Africa","Beauty","2","5","198.52","Apple Pay"
4813,2849,"2022-05-13","156","Asia","Sports","1","15","154.44","PayPal"
4814,2849,"2022-05-13","156","Asia","Books","1","5","26.7","PayPal"
4815,2849,"2022-05-13","156","Asia","Electronics","1","0","229.8","PayPal"
4816,2850,"2023-03-10","1526","Europe","Sports","2","20","382.58","Apple Pay"
4817,2850,"2023-03-10","1526","Europe","Home & Kitchen","2","20","358.04","Apple Pay"
4818,2851,"2024-10-12","1455","Africa","Electronics","2","20","1162.16","PayPal"
4819,2852,"2024-10-25","85","Europe","Beauty","1","15","58.78","Debit Card"
4820,2853,"2024-03-26","1479","Africa","Sports","1","0","195.79","Bank Transfer"
4821,2853,"2024-03-26","1479","Africa","Electronics","2","15","434.84","Bank Transfer"
4822,2853,"2024-03-26","1479","Africa","Home & Kitchen","1","0","88.97","Bank Transfer"
4823,2854,"2022-07-27","1768","Europe","Beauty","1","0","96.03","PayPal"
4824,2855,"2023-04-20","644","North America","Books","1","10","32.36","PayPal"
4825,2856,"2024-03-19","25","South America","Home & Kitchen","2","25","310.7","Debit Card"
4826,2856,"2024-03-19","25","South America","Home & Kitchen","3","15","344.34","Debit Card"
4827,2857,"2024-09-27","1383","North America","Home & Kitchen","2","10","465.64","Credit Card"
4828,2857,"2024-09-27","1383","North America","Home & Kitchen","1","10","127.74","Credit Card"
4829,2858,"2023-03-28","105","Africa","Home & Kitchen","4","0","1140.04","PayPal"
4830,2858,"2023-03-28","105","Africa","Books","1","25","12.42","PayPal"
4831,2859,"2023-06-27","1379","North America","Sports","1","20","153.26","PayPal"
4832,2860,"2022-08-03","794","Africa","Fashion","2","10","29.34","UPI"
4833,2861,"2024-04-28","1817","Middle East","Fashion","1","15","98.17","PayPal"
4834,2861,"2024-04-28","1817","Middle East","Beauty","2","25","40.54","PayPal"
4835,2862,"2024-08-06","1946","Africa","Beauty","3","0","148.11","PayPal"
4836,2862,"2024-08-06","1946","Africa","Home & Kitchen","1","10","132.68","PayPal"
4837,2863,"2024-06-28","842","Europe","Fashion","1","0","45.06","UPI"
4838,2863,"2024-06-28","842","Europe","Fashion","2","0","274.54","UPI"
4839,2863,"2024-06-28","842","Europe","Beauty","2","15","94.92","UPI"
4840,2864,"2023-09-29","1132","Europe","Electronics","1","10","392.95","PayPal"
4841,2865,"2022-11-14","84","Africa","Fashion","1","20","28.7","PayPal"
4842,2866,"2022-11-09","545","North America","Beauty","1","15","64.1","Debit Card"
4843,2866,"2022-11-09","545","North America","Electronics","1","20","246.77","Debit Card"
4844,2867,"2022-09-29","1601","North America","Books","3","5","48","Apple Pay"
4845,2868,"2024-04-03","831","South America","Books","4","15","63.96","Bank Transfer"
4846,2868,"2024-04-03","831","South America","Beauty","4","15","301.76","Bank Transfer"
4847,2869,"2022-11-17","1777","Asia","Electronics","1","5","178.12","Debit Card"
4848,2870,"2024-09-27","155","North America","Fashion","1","10","62.01","Credit Card"
4849,2870,"2024-09-27","155","North America","Fashion","1","0","80.46","Credit Card"
4850,2871,"2022-09-14","1652","Africa","Fashion","1","15","130.42","Apple Pay"
4851,2872,"2023-08-23","755","Africa","Beauty","2","20","210.76","Bank Transfer"
4852,2872,"2023-08-23","755","Africa","Sports","2","30","101.38","Bank Transfer"
4853,2872,"2023-08-23","755","Africa","Sports","1","15","154.06","Bank Transfer"
4854,2872,"2023-08-23","755","Africa","Sports","1","10","68.45","Bank Transfer"
4855,2873,"2022-11-18","1460","Middle East","Books","1","5","41.12","Apple Pay"
4856,2873,"2022-11-18","1460","Middle East","Fashion","5","0","152.85","Apple Pay"
4857,2874,"2023-04-16","230","Africa","Electronics","2","0","1641.18","UPI"
4858,2874,"2023-04-16","230","Africa","Electronics","1","20","207.81","UPI"
4859,2874,"2023-04-16","230","Africa","Sports","3","10","208.11","UPI"
4860,2875,"2023-12-01","245","Europe","Sports","2","5","476.92","Credit Card"
4861,2875,"2023-12-01","245","Europe","Fashion","1","5","140.87","Credit Card"
4862,2875,"2023-12-01","245","Europe","Books","2","0","69.82","Credit Card"
4863,2876,"2023-07-27","560","Middle East","Fashion","1","0","160.5","Credit Card"
4864,2877,"2023-03-31","677","South America","Home & Kitchen","2","10","344.32","Apple Pay"
4865,2877,"2023-03-31","677","South America","Beauty","1","5","100.31","Apple Pay"
4866,2878,"2024-09-18","364","North America","Sports","1","0","61.51","Credit Card"
4867,2879,"2022-06-22","785","North America","Fashion","2","20","79.48","UPI"
4868,2879,"2022-06-22","785","North America","Electronics","2","10","1611.08","UPI"
4869,2880,"2022-10-17","145","South America","Books","1","25","12.02","Apple Pay"
4870,2881,"2022-10-24","1671","Europe","Home & Kitchen","2","15","234.26","PayPal"
4871,2882,"2022-07-23","799","Asia","Beauty","1","0","111.4","Debit Card"
4872,2883,"2022-03-09","1320","Middle East","Sports","2","15","133.26","UPI"
4873,2883,"2022-03-09","1320","Middle East","Electronics","1","15","494.29","UPI"
4874,2883,"2022-03-09","1320","Middle East","Beauty","2","15","192.26","UPI"
4875,2884,"2023-01-12","293","Middle East","Beauty","4","0","403.32","UPI"
4876,2884,"2023-01-12","293","Middle East","Electronics","1","20","687.25","UPI"
4877,2885,"2022-08-21","360","Europe","Fashion","5","0","686.35","UPI"
4878,2885,"2022-08-21","360","Europe","Home & Kitchen","5","0","458.6","UPI"
4879,2885,"2022-08-21","360","Europe","Books","3","15","43.53","UPI"
4880,2885,"2022-08-21","360","Europe","Fashion","2","15","252.08","UPI"
4881,2886,"2022-02-23","1913","Europe","Beauty","2","0","44.74","PayPal"
4882,2886,"2022-02-23","1913","Europe","Books","2","15","32.24","PayPal"
4883,2886,"2022-02-23","1913","Europe","Books","2","10","60.5","PayPal"
4884,2887,"2024-07-08","955","North America","Sports","2","0","233.72","Apple Pay"
4885,2887,"2024-07-08","955","North America","Home & Kitchen","1","10","62.33","Apple Pay"
4886,2888,"2022-12-23","955","North America","Sports","1","15","196.83","Debit Card"
4887,2889,"2023-06-09","70","Asia","Beauty","2","10","47.3","PayPal"
4888,2889,"2023-06-09","70","Asia","Electronics","3","20","1293.69","PayPal"
4889,2890,"2023-08-21","1259","Middle East","Electronics","3","10","1570.11","Credit Card"
4890,2891,"2022-04-28","350","North America","Home & Kitchen","1","30","220.69","Apple Pay"
4891,2891,"2022-04-28","350","North America","Fashion","1","10","141.7","Apple Pay"
4892,2891,"2022-04-28","350","North America","Home & Kitchen","3","5","446.13","Apple Pay"
4893,2892,"2024-01-07","504","Europe","Books","1","25","27.06","Apple Pay"
4894,2893,"2024-10-06","1670","Africa","Electronics","3","15","2097.27","Credit Card"
4895,2893,"2024-10-06","1670","Africa","Home & Kitchen","2","0","63.66","Credit Card"
4896,2893,"2024-10-06","1670","Africa","Fashion","1","20","60.18","Credit Card"
4897,2894,"2024-01-13","70","Asia","Fashion","1","5","151.77","Apple Pay"
4898,2895,"2024-05-11","1724","Middle East","Beauty","1","10","60.02","PayPal"
4899,2896,"2023-02-14","835","Africa","Home & Kitchen","3","10","646.68","Debit Card"
4900,2897,"2024-02-24","869","South America","Beauty","3","0","116.04","Bank Transfer"
4901,2898,"2024-03-27","47","Asia","Home & Kitchen","1","0","188.14","Debit Card"
4902,2899,"2023-01-25","363","North America","Fashion","1","20","64.37","Credit Card"
4903,2900,"2023-10-11","239","Europe","Books","3","15","82.14","Apple Pay"
4904,2901,"2022-03-01","899","Middle East","Sports","1","20","164.96","Bank Transfer"
4905,2901,"2022-03-01","899","Middle East","Books","1","10","30.44","Bank Transfer"
4906,2901,"2022-03-01","899","Middle East","Home & Kitchen","1","5","313.89","Bank Transfer"
4907,2902,"2023-04-08","1274","North America","Beauty","1","10","51.77","PayPal"
4908,2903,"2022-08-13","577","Asia","Electronics","3","20","870.21","Credit Card"
4909,2904,"2024-09-07","1121","Europe","Sports","3","0","178.68","Credit Card"
4910,2905,"2022-12-10","2000","Africa","Home & Kitchen","1","0","117.8","PayPal"
4911,2905,"2022-12-10","2000","Africa","Books","2","10","58.18","PayPal"
4912,2905,"2022-12-10","2000","Africa","Home & Kitchen","2","5","611.16","PayPal"
4913,2906,"2024-10-12","834","Europe","Home & Kitchen","3","15","443.52","Bank Transfer"
4914,2906,"2024-10-12","834","Europe","Books","1","30","7.27","Bank Transfer"
4915,2906,"2024-10-12","834","Europe","Books","2","25","53.98","Bank Transfer"
4916,2907,"2024-04-01","487","Asia","Electronics","1","25","673.69","Bank Transfer"
4917,2907,"2024-04-01","487","Asia","Fashion","1","5","81.37","Bank Transfer"
4918,2907,"2024-04-01","487","Asia","Home & Kitchen","1","0","226.01","Bank Transfer"
4919,2908,"2024-01-17","96","Africa","Beauty","4","25","316.28","UPI"
4920,2909,"2022-06-02","107","North America","Electronics","2","25","1248","UPI"
4921,2909,"2022-06-02","107","North America","Beauty","2","10","34.1","UPI"
4922,2909,"2022-06-02","107","North America","Sports","1","25","46.01","UPI"
4923,2910,"2023-12-22","649","Asia","Electronics","4","20","2420.16","Credit Card"
4924,2911,"2024-04-05","1608","Asia","Home & Kitchen","1","15","159.92","Credit Card"
4925,2912,"2022-08-21","120","Africa","Electronics","1","30","555.53","Debit Card"
4926,2913,"2024-07-20","958","North America","Beauty","2","5","267.16","Debit Card"
4927,2913,"2024-07-20","958","North America","Fashion","1","0","157.45","Debit Card"
4928,2913,"2024-07-20","958","North America","Books","1","20","23.45","Debit Card"
4929,2913,"2024-07-20","958","North America","Home & Kitchen","4","25","206.44","Debit Card"
4930,2914,"2022-09-23","1271","Africa","Books","2","25","62.98","Apple Pay"
4931,2915,"2022-06-03","1768","Europe","Fashion","1","15","98.51","PayPal"
4932,2916,"2022-09-08","1678","South America","Books","2","25","49.4","UPI"
4933,2917,"2023-07-17","8","Asia","Beauty","4","0","444.52","Bank Transfer"
4934,2918,"2023-08-25","1960","Asia","Home & Kitchen","4","5","947.36","Credit Card"
4935,2918,"2023-08-25","1960","Asia","Beauty","1","20","51.32","Credit Card"
4936,2919,"2022-07-20","688","Asia","Beauty","1","15","56.54","PayPal"
4937,2919,"2022-07-20","688","Asia","Books","1","0","41.63","PayPal"
4938,2920,"2023-08-11","540","Europe","Home & Kitchen","1","10","253.01","PayPal"
4939,2921,"2023-10-07","924","South America","Electronics","3","20","1989.72","Credit Card"
4940,2921,"2023-10-07","924","South America","Beauty","1","30","7.71","Credit Card"
4941,2922,"2023-04-04","1119","Middle East","Electronics","4","5","1270.64","PayPal"
4942,2922,"2023-04-04","1119","Middle East","Home & Kitchen","1","10","86.68","PayPal"
4943,2923,"2024-09-17","990","Middle East","Beauty","1","20","18.79","Bank Transfer"
4944,2923,"2024-09-17","990","Middle East","Sports","1","20","179.34","Bank Transfer"
4945,2923,"2024-09-17","990","Middle East","Home & Kitchen","1","0","353.48","Bank Transfer"
4946,2924,"2023-10-23","665","Europe","Books","1","10","21.29","PayPal"
4947,2924,"2023-10-23","665","Europe","Beauty","1","5","62.57","PayPal"
