order_item_id,order_id,customer_id,product_id,product_category,unit_price,discount_percent,quantity_sold,discounted_unit_price,line_revenue
4245,2508,107,1155,Electronics,762.08,15,1,647.77,647.77
4246,2508,107,1194,Fashion,132.98,15,1,113.03,113.03
4247,2509,1561,1052,Sports,195.79,5,1,186.0,186.0
4248,2510,1831,1017,Sports,173.72,0,1,173.72,173.72
4249,2510,1831,1064,Electronics,194.91,30,2,136.44,272.88
4250,2511,1094,1072,Fashion,106.53,5,1,101.2,101.2
4251,2512,64,1077,Books,34.15,10,2,30.73,61.46
4252,2512,64,1273,Books,37.07,5,1,35.22,35.22
4253,2513,757,1275,Electronics,807.77,20,4,646.22,2584.88
4254,2513,757,1239,Home & Kitchen,261.91,15,1,222.62,222.62
4255,2514,642,1296,Sports,228.57,10,1,205.71,205.71
4256,2515,330,1184,Books,38.77,5,1,36.83,36.83
4257,2516,1763,1208,Sports,110.84,5,3,105.3,315.9
4258,2517,665,1231,Sports,24.97,20,1,19.98,19.98
4259,2518,966,1127,Books,32.65,25,4,24.49,97.96
4260,2518,966,1090,Fashion,44.16,0,1,44.16,44.16
4261,2518,966,1214,Fashion,149.8,5,1,142.31,142.31
4262,2519,1446,1208,Sports,110.84,5,2,105.3,210.6
4263,2520,103,1090,Fashion,43.71,10,3,39.34,118.02
4264,2521,1841,1004,Electronics,644.35,10,1,579.92,579.92
4265,2522,1739,1022,Home & Kitchen,348.19,10,1,313.37,313.37
4266,2522,1739,1086,Electronics,333.74,30,4,233.62,934.48
4267,2522,1739,1111,Beauty,105.6,5,1,100.32,100.32
4268,2523,1082,1144,Sports,199.04,10,1,179.14,179.14
4269,2523,1082,1168,Books,23.51,15,1,19.98,19.98
4270,2523,1082,1054,Sports,135.79,10,5,122.21,611.05
4271,2524,1753,1077,Books,34.15,20,2,27.32,54.64
4272,2525,263,1076,Beauty,11.01,15,2,9.36,18.72
4273,2526,972,1122,Beauty,119.15,0,1,119.15,119.15
4274,2526,972,1222,Fashion,87.41,0,1,87.41,87.41
4275,2526,972,1168,Books,23.75,15,5,20.19,100.95
4276,2527,334,1100,Books,25.73,25,1,19.3,19.3
4277,2528,1840,1007,Books,37.88,0,2,37.88,75.76
4278,2528,1840,1114,Books,8.45,5,1,8.03,8.03
4279,2528,1840,1058,Home & Kitchen,153.39,10,3,138.05,414.15
4280,2528,1840,1171,Sports,123.41,5,4,117.24,468.96
4281,2529,1939,1140,Electronics,535.8,10,1,482.22,482.22
4282,2530,1445,1058,Home & Kitchen,143.17,25,3,107.38,322.14
4283,2530,1445,1292,Fashion,28.53,20,1,22.82,22.82
4284,2531,45,1017,Sports,162.14,0,1,162.14,162.14
4285,2531,45,1055,Fashion,124.38,5,3,118.16,354.48
4286,2531,45,1026,Electronics,589.64,5,1,560.16,560.16
4287,2531,45,1041,Electronics,427.88,30,1,299.52,299.52
4288,2532,179,1092,Sports,185.29,10,4,166.76,667.04
4289,2532,179,1160,Beauty,85.39,15,4,72.58,290.32
4290,2533,100,1039,Home & Kitchen,201.09,10,1,180.98,180.98
4291,2534,1567,1037,Home & Kitchen,48.26,20,1,38.61,38.61
4292,2534,1567,1202,Electronics,408.07,15,1,346.86,346.86
4293,2535,1530,1006,Electronics,347.69,10,2,312.92,625.84
4294,2536,49,1089,Beauty,110.03,0,3,110.03,330.09
4295,2536,49,1253,Books,32.33,0,4,32.33,129.32
4296,2537,26,1182,Fashion,88.53,15,2,75.25,150.5
4297,2537,26,1292,Fashion,29.98,30,1,20.99,20.99
4298,2537,26,1233,Home & Kitchen,356.19,10,1,320.57,320.57
4299,2538,736,1105,Electronics,589.03,20,2,471.22,942.44
4300,2539,1371,1051,Books,36.66,15,1,31.16,31.16
4301,2540,154,1133,Fashion,170.25,30,2,119.17,238.34
4302,2540,154,1094,Home & Kitchen,26.17,10,5,23.55,117.75
4303,2540,154,1016,Sports,89.3,10,3,80.37,241.11
4304,2541,774,1193,Books,27.83,5,1,26.44,26.44
4305,2541,774,1209,Books,19.95,10,4,17.95,71.8
4306,2541,774,1244,Sports,130.71,0,1,130.71,130.71
4307,2542,688,1184,Books,38.02,0,1,38.02,38.02
4308,2543,1110,1282,Home & Kitchen,139.18,5,1,132.22,132.22
4309,2544,229,1109,Beauty,18.08,5,1,17.18,17.18
4310,2544,229,1084,Sports,147.1,15,3,125.03,375.09
4311,2545,208,1197,Books,42.42,10,2,38.18,76.36
4312,2546,1438,1295,Home & Kitchen,228.05,20,1,182.44,182.44
4313,2547,355,1194,Fashion,126.53,20,4,101.22,404.88
4314,2548,1299,1006,Electronics,358.34,10,1,322.51,322.51
4315,2548,1299,1090,Fashion,45.51,20,3,36.41,109.23
4316,2548,1299,1198,Electronics,583.76,15,3,496.2,1488.6
4317,2549,1068,1116,Home & Kitchen,285.1,15,2,242.34,484.68
4318,2549,1068,1288,Books,28.53,15,4,24.25,97.0
4319,2550,595,1194,Fashion,130.4,10,1,117.36,117.36
4320,2550,595,1050,Fashion,178.66,20,2,142.93,285.86
4321,2551,1195,1188,home & kitchen,299.97,10,2,269.97,539.94
4322,2552,885,1199,Beauty,137.56,15,5,116.93,584.65
4323,2553,751,1174,Fashion,159.76,5,1,151.77,151.77
4324,2554,1977,1037,Home & Kitchen,46.85,20,1,37.48,37.48
4325,2555,280,1278,Sports,48.8,10,2,43.92,87.84
4326,2556,1491,1101,Home & Kitchen,273.74,25,5,205.31,1026.55
4327,2557,806,1254,Home & Kitchen,275.43,0,4,275.43,1101.72
4328,2558,1118,1099,Books,24.48,20,1,19.58,19.58
4329,2559,1885,1212,Fashion,158.26,20,2,126.61,253.22
4330,2560,584,1056,Electronics,154.0,15,1,130.9,130.9
4331,2560,584,1018,Books,7.91,15,2,6.72,13.44
4332,2561,1423,1224,Sports,182.28,10,2,164.05,328.1
4333,2562,337,1155,Electronics,776.87,10,1,699.18,699.18
4334,2563,454,1111,Beauty,101.58,15,3,86.34,259.02
4335,2564,625,1050,Fashion,176.89,15,1,150.36,150.36
4336,2565,1354,1063,Books,39.97,5,1,37.97,37.97
4337,2565,1354,1048,Sports,193.31,15,1,164.31,164.31
4338,2566,311,1033,Fashion,123.68,0,1,123.68,123.68
4339,2567,449,1197,Books,41.99,0,1,41.99,41.99
4340,2568,1795,1090,Fashion,46.41,25,1,34.81,34.81
4341,2569,682,1066,Home & Kitchen,338.47,10,2,304.62,609.24
4342,2569,682,1297,Home & Kitchen,205.02,15,3,174.27,522.81
4343,2570,1113,1192,Electronics,880.25,5,1,836.24,836.24
4344,2571,1152,1128,Electronics,872.94,15,2,742.0,1484.0
4345,2571,1152,1057,Books,23.18,10,1,20.86,20.86
4346,2572,1659,1026,Electronics,607.69,20,2,486.15,972.3
4347,2572,1659,1127,Books,33.65,5,3,31.97,95.91
4348,2573,983,1040,Sports,78.41,15,3,66.65,199.95
4349,2573,983,1137,Sports,239.11,20,1,191.29,191.29
4350,2574,539,1286,Home & Kitchen,216.26,0,2,216.26,432.52
4351,2575,47,1275,Electronics,815.85,15,3,693.47,2080.41
4352,2575,47,1128,Electronics,872.94,0,1,872.94,872.94
4353,2575,47,1023,Books,43.65,10,2,39.28,78.56
4354,2575,47,1165,Electronics,856.38,0,2,856.38,1712.76
4355,2576,1836,1133,Fashion,177.28,0,1,177.28,177.28
4356,2576,1836,1210,Electronics,854.43,20,4,683.54,2734.16
4357,2577,1822,1231,Sports,24.97,15,2,21.22,42.44
4358,2577,1822,1269,Electronics,546.7,20,2,437.36,874.72
4359,2578,979,1102,Sports,82.96,0,2,82.96,165.92
4360,2579,1647,1121,Books,17.24,5,1,16.38,16.38
4361,2580,197,1157,Home & Kitchen,246.33,15,2,209.38,418.76
4362,2581,48,1245,Books,18.81,0,1,18.81,18.81
4363,2582,126,1151,Beauty,19.84,5,1,18.85,18.85
4364,2582,126,1231,Sports,24.47,5,1,23.25,23.25
4365,2583,1710,1288,Books,27.15,30,4,19.0,76.0
4366,2584,1827,1138,Electronics,868.88,25,2,651.66,1303.32
4367,2585,1872,1040,Sports,78.41,15,1,66.65,66.65
4368,2585,1872,1224,Sports,186.0,5,5,176.7,883.5
4369,2585,1872,1114,Books,8.05,25,4,6.04,24.16
4370,2586,127,1063,Books,39.97,0,1,39.97,39.97
4371,2587,875,1171,Sports,118.71,10,2,106.84,213.68
4372,2587,875,1158,Beauty,91.47,20,2,73.18,146.36
4373,2588,31,1050,Fashion,185.73,10,1,167.16,167.16
4374,2588,31,1050,Fashion,185.73,5,1,176.44,176.44
4375,2588,31,1279,Fashion,55.95,30,3,39.16,117.48
4376,2589,1130,1066,Home & Kitchen,352.43,0,1,352.43,352.43
4377,2590,1451,1199,Beauty,137.56,0,3,137.56,412.68
4378,2590,1451,1171,Sports,121.06,0,1,121.06,121.06
4379,2591,716,1007,Books,35.36,10,3,31.82,95.46
4380,2592,1972,1067,Beauty,34.79,0,1,34.79,34.79
4381,2593,1409,1112,Beauty,99.01,10,2,89.11,178.22
4382,2593,1409,1174,Fashion,153.43,15,1,130.42,130.42
4383,2594,1731,1017,Sports,173.72,20,1,138.98,138.98
4384,2594,1731,1156,Electronics,475.59,5,1,451.81,451.81
4385,2594,1731,1255,Sports,119.13,10,1,107.22,107.22
4386,2595,1923,1099,Books,23.77,20,3,19.02,57.06
4387,2596,129,1015,Sports,190.49,20,5,152.39,761.95
4388,2596,129,1181,electronics,793.61,25,1,595.21,595.21
4389,2597,1880,1185,Beauty,11.62,5,1,11.04,11.04
4390,2597,1880,1040,Sports,79.19,0,2,79.19,158.38
4391,2597,1880,1084,Sports,147.1,0,2,147.1,294.2
4392,2597,1880,1234,Fashion,70.35,0,3,70.35,211.05
4393,2598,125,1296,Sports,240.0,0,1,240.0,240.0
4394,2599,492,1166,Fashion,38.77,5,1,36.83,36.83
4395,2599,492,1244,Sports,132.02,15,2,112.22,224.44
4396,2600,503,1201,Fashion,17.64,5,2,16.76,33.52
4397,2601,643,1060,Beauty,60.51,10,3,54.46,163.38
4398,2601,643,1161,Sports,114.3,20,1,91.44,91.44
4399,2602,208,1128,Electronics,847.01,0,1,847.01,847.01
4400,2603,1333,1141,Sports,183.12,15,3,155.65,466.95
4401,2604,1624,1245,Books,19.19,10,1,17.27,17.27
4402,2604,1624,1074,Books,40.39,25,4,30.29,121.16
4403,2605,349,1244,Sports,132.02,15,1,112.22,112.22
4404,2606,892,1221,Fashion,78.12,5,1,74.21,74.21
4405,2606,892,1241,Fashion,43.59,0,4,43.59,174.36
4406,2606,892,1032,Electronics,159.41,10,2,143.47,286.94
4407,2607,177,1003,Electronics,625.73,15,4,531.87,2127.48
4408,2607,177,1190,Electronics,487.48,10,3,438.73,1316.19
4409,2608,719,1023,Books,41.92,5,2,39.82,79.64
4410,2608,719,1181,Electronics,793.61,15,2,674.57,1349.14
4411,2608,719,1013,Beauty,40.58,25,3,30.43,91.29
4412,2609,129,1132,Electronics,537.22,5,3,510.36,1531.08
4413,2610,1324,1131,Electronics,763.01,15,3,648.56,1945.68
4414,2610,1324,1106,Beauty,100.59,15,1,85.5,85.5
4415,2611,123,1185,Beauty,12.08,0,1,12.08,12.08
4416,2611,123,1158,Beauty,95.09,0,2,95.09,190.18
4417,2612,1050,1294,Home & Kitchen,179.15,25,4,134.36,537.44
4418,2613,1145,1299,Home & Kitchen,47.84,10,2,43.06,86.12
4419,2614,857,1009,Home & Kitchen,275.66,10,1,248.09,248.09
4420,2615,536,1232,Fashion,138.64,15,1,117.84,117.84
4421,2616,1377,1088,Electronics,84.23,15,3,71.6,214.8
4422,2617,1403,1136,Beauty,58.62,5,1,55.69,55.69
4423,2618,1635,1152,Books,31.57,10,1,28.41,28.41
4424,2618,1635,1264,Fashion,36.24,10,2,32.62,65.24
4425,2619,1962,1196,Books,39.69,0,2,39.69,79.38
4426,2619,1962,1068,Beauty,65.51,30,1,45.86,45.86
4427,2619,1962,1062,Sports,138.63,20,5,110.9,554.5
4428,2619,1962,1120,Home & Kitchen,249.3,10,3,224.37,673.11
4429,2620,898,1237,Home & Kitchen,94.47,5,1,89.75,89.75
4430,2620,898,1006,Electronics,365.43,20,1,292.34,292.34
4431,2620,898,1184,Books,38.77,5,1,36.83,36.83
4432,2621,1266,1215,Electronics,859.31,0,1,859.31,859.31
4433,2621,1266,1096,Sports,77.87,25,2,58.4,116.8
4434,2621,1266,1066,Home & Kitchen,341.96,25,1,256.47,256.47
4435,2622,1637,1132,Electronics,537.22,15,3,456.64,1369.92
4436,2623,573,1082,Home & Kitchen,157.04,10,4,141.34,565.36
4437,2623,573,1021,Home & Kitchen,97.98,0,2,97.98,195.96
4438,2624,1490,1181,Electronics,826.33,20,2,661.06,1322.12
4439,2624,1490,1123,Electronics,302.47,30,2,211.73,423.46
4440,2624,1490,1173,Beauty,85.84,5,2,81.55,163.1
4441,2625,1051,1084,Sports,141.27,5,2,134.21,268.42
4442,2625,1051,1267,Electronics,348.6,15,1,296.31,296.31
4443,2626,540,1181,Electronics,818.15,30,2,572.7,1145.4
4444,2627,613,1090,Fashion,43.71,10,3,39.34,118.02
4445,2628,1426,1119,Fashion,101.67,20,2,81.34,162.68
4446,2629,1081,1118,Fashion,148.28,0,1,148.28,148.28
4447,2630,1677,1215,Electronics,876.85,20,1,701.48,701.48
4448,2630,1677,1197,Books,43.29,5,2,41.13,82.26
4449,2631,1702,1112,Beauty,100.03,10,4,90.03,360.12
4450,2632,1971,1216,Books,36.54,0,2,36.54,73.08
4451,2633,1792,1289,Fashion,141.35,15,1,120.15,120.15
4452,2634,1881,1249,Books,32.01,30,5,22.41,112.05
4453,2634,1881,1145,Sports,57.77,5,3,54.88,164.64
4454,2634,1881,1201,Fashion,16.3,20,2,13.04,26.08
4455,2635,1734,1014,Fashion,50.64,10,1,45.58,45.58
4456,2636,1228,1265,Home & Kitchen,87.63,15,2,74.49,148.98
4457,2637,123,1116,Home & Kitchen,290.64,20,1,232.51,232.51
4458,2638,978,1144,Sports,193.07,10,1,173.76,173.76
4459,2638,978,1265,Home & Kitchen,80.96,10,1,72.86,72.86
4460,2639,111,1294,Home & Kitchen,173.93,15,1,147.84,147.84
4461,2639,111,1183,Beauty,62.41,15,3,53.05,159.15
4462,2640,1971,1061,Fashion,25.73,5,3,24.44,73.32
4463,2640,1971,1196,Books,39.69,5,1,37.71,37.71
4464,2640,1971,1102,Sports,81.35,5,2,77.28,154.56
4465,2641,678,1049,Fashion,34.66,0,2,34.66,69.32
4466,2642,636,1241,Fashion,43.59,30,2,30.51,61.02
4467,2642,636,1271,Electronics,518.23,10,2,466.41,932.82
4468,2643,1324,1227,Sports,37.32,25,1,27.99,27.99
4469,2644,533,1044,Home & Kitchen,58.18,15,3,49.45,148.35
4470,2645,149,1247,Electronics,131.09,0,1,131.09,131.09
4471,2646,1666,1118,Fashion,145.31,0,2,145.31,290.62
4472,2647,875,1274,Beauty,138.92,0,1,138.92,138.92
4473,2647,875,1065,Fashion,85.65,20,2,68.52,137.04
4474,2648,500,1184,Books,37.64,10,2,33.88,67.76
4475,2649,1557,1064,Electronics,180.06,20,2,144.05,288.1
4476,2649,1557,1164,Sports,168.44,5,2,160.02,320.04
4477,2649,1557,1259,Sports,243.48,20,3,194.78,584.34
4478,2649,1557,1077,Books,34.15,0,1,34.15,34.15
4479,2650,267,1167,Beauty,127.6,0,4,127.6,510.4
4480,2651,865,1265,Home & Kitchen,83.46,10,5,75.11,375.55
4481,2652,1857,1024,Home & Kitchen,308.51,10,4,277.66,1110.64
4482,2652,1857,1113,Electronics,543.4,15,1,461.89,461.89
4483,2652,1857,1038,Home & Kitchen,70.6,25,1,52.95,52.95
4484,2653,489,1053,Home & Kitchen,289.55,5,1,275.07,275.07
4485,2654,183,1182,Fashion,90.25,20,2,72.2,144.4
4486,2655,1452,1258,Fashion,91.72,10,4,82.55,330.2
4487,2655,1452,1027,Electronics,898.25,15,1,763.51,763.51
4488,2655,1452,1227,Sports,38.85,0,2,38.85,77.7
4489,2656,1038,1258,Fashion,88.99,10,1,80.09,80.09
4490,2657,688,1171,Sports,118.71,15,1,100.9,100.9
4491,2658,80,1256,Sports,132.3,10,1,119.07,119.07
4492,2658,80,1174,Fashion,158.18,25,1,118.64,118.64
4493,2658,80,1185,Beauty,11.5,5,1,10.92,10.92
4494,2659,863,1049,Fashion,35.37,0,1,35.37,35.37
4495,2660,768,1076,Beauty,11.01,10,2,9.91,19.82
4496,2661,123,1244,Sports,137.25,0,1,137.25,137.25
4497,2661,123,1026,Electronics,631.75,10,1,568.58,568.58
4498,2662,289,1061,Fashion,24.97,5,1,23.72,23.72
4499,2663,889,1168,Books,24.69,5,3,23.46,70.38
4500,2663,889,1106,Beauty,108.89,10,3,98.0,294.0
4501,2664,1327,1298,Home & Kitchen,301.82,0,2,301.82,603.64
4502,2665,1068,1049,Fashion,36.43,30,1,25.5,25.5
4503,2666,1090,1131,Electronics,810.21,15,4,688.68,2754.72
4504,2667,562,1245,Books,18.61,15,3,15.82,47.46
4505,2668,601,1007,Books,35.0,15,1,29.75,29.75
4506,2669,1624,1073,Books,16.35,10,4,14.72,58.88
4507,2669,1624,1019,Home & Kitchen,32.81,25,3,24.61,73.83
4508,2669,1624,1087,Electronics,847.04,15,1,719.98,719.98
4509,2670,1825,1015,Sports,202.27,20,1,161.82,161.82
4510,2670,1825,1015,Sports,202.27,20,2,161.82,323.64
4511,2670,1825,1219,Home & Kitchen,201.05,0,2,201.05,402.1
4512,2671,222,1033,Fashion,133.89,10,3,120.5,361.5
4513,2671,222,1051,Books,36.66,5,1,34.83,34.83
4514,2671,222,1099,Books,24.96,20,2,19.97,39.94
4515,2672,1022,1164,Sports,182.33,20,1,145.86,145.86
4516,2672,1022,1041,Electronics,458.44,15,2,389.67,779.34
4517,2673,741,1005,Home & Kitchen,259.27,0,3,259.27,777.81
4518,2674,1857,1288,Books,29.09,15,3,24.73,74.19
4519,2675,1158,1065,Fashion,87.34,0,5,87.34,436.7
4520,2675,1158,1278,Sports,49.77,5,1,47.28,47.28
4521,2676,765,1236,Electronics,901.22,15,1,766.04,766.04
4522,2676,765,1089,Beauty,113.33,5,4,107.66,430.64
4523,2677,966,1169,Sports,66.3,20,1,53.04,53.04
4524,2677,966,1165,Electronics,830.94,5,1,789.39,789.39
4525,2678,1752,1099,Books,23.77,10,2,21.39,42.78
4526,2679,416,1291,Home & Kitchen,325.14,20,2,260.11,520.22
4527,2680,1322,1114,Books,7.89,5,3,7.5,22.5
4528,2680,1322,1138,Electronics,851.5,15,2,723.77,1447.54
4529,2681,834,1019,Home & Kitchen,32.81,5,3,31.17,93.51
4530,2682,530,1057,Books,23.18,25,2,17.38,34.76
4531,2682,530,1155,Electronics,747.28,15,2,635.19,1270.38
4532,2682,530,1216,Books,36.54,5,1,34.71,34.71
4533,2683,412,1290,Electronics,539.04,0,1,539.04,539.04
4534,2684,887,1166,Fashion,40.31,10,4,36.28,145.12
4535,2684,887,1161,Sports,118.83,10,2,106.95,213.9
4536,2684,887,1076,Beauty,11.79,20,1,9.43,9.43
4537,2685,163,1133,Fashion,175.52,15,1,149.19,149.19
4538,2686,922,1046,Beauty,59.25,5,2,56.29,112.58
4539,2687,28,1032,Electronics,156.22,15,3,132.79,398.37
4540,2687,28,1174,Fashion,155.02,5,1,147.27,147.27
4541,2687,28,1081,Electronics,851.6,0,3,851.6,2554.8
4542,2688,56,1214,Fashion,160.5,5,1,152.47,152.47
4543,2689,242,1187,Books,41.63,0,1,41.63,41.63
4544,2690,1692,1081,Electronics,877.67,25,1,658.25,658.25
4545,2690,1692,1090,Fashion,45.51,20,2,36.41,72.82
4546,2691,771,1112,Beauty,102.07,10,1,91.86,91.86
4547,2691,771,1262,Home & Kitchen,341.2,20,2,272.96,545.92
4548,2692,1211,1200,Electronics,234.35,25,3,175.76,527.28
4549,2693,904,1218,Books,23.65,5,3,22.47,67.41
4550,2693,904,1094,Home & Kitchen,26.98,10,1,24.28,24.28
4551,2694,484,1049,Fashion,34.31,10,2,30.88,61.76
4552,2694,484,1181,Electronics,793.61,20,1,634.89,634.89
4553,2694,484,1171,Sports,114.0,5,5,108.3,541.5
4554,2694,484,1232,Fashion,133.15,5,4,126.49,505.96
4555,2695,1825,1266,Home & Kitchen,283.82,0,2,283.82,567.64
4556,2695,1825,1243,Sports,150.77,25,1,113.08,113.08
4557,2696,1898,1057,Books,24.1,10,2,21.69,43.38
4558,2697,1374,1049,Fashion,36.43,15,1,30.97,30.97
4559,2697,1374,1041,Electronics,449.71,15,3,382.25,1146.75
4560,2697,1374,1229,Beauty,117.95,15,2,100.26,200.52
4561,2698,1446,1131,Electronics,794.48,10,1,715.03,715.03
4562,2698,1446,1081,Electronics,877.67,0,1,877.67,877.67
4563,2699,64,1287,Electronics,299.59,10,4,269.63,1078.52
4564,2700,1,1078,Sports,205.28,15,3,174.49,523.47
4565,2700,1,1028,Home & Kitchen,180.28,10,1,162.25,162.25
4566,2701,143,1219,Home & Kitchen,204.95,0,3,204.95,614.85
4567,2701,143,1255,Sports,119.13,15,1,101.26,101.26
4568,2702,839,1099,Books,24.48,20,1,19.58,19.58
4569,2703,752,1182,Fashion,85.95,10,1,77.36,77.36
4570,2704,32,1219,Home & Kitchen,197.14,5,3,187.28,561.84
4571,2705,757,1262,Home & Kitchen,341.2,0,2,341.2,682.4
4572,2706,1203,1057,Books,23.18,10,1,20.86,20.86
4573,2707,1336,1191,Home & Kitchen,200.99,20,1,160.79,160.79
4574,2708,1825,1107,Beauty,85.33,25,1,64.0,64.0
4575,2708,1825,1240,Electronics,328.01,20,1,262.41,262.41
4576,2709,1072,1232,Fashion,137.27,20,2,109.82,219.64
4577,2709,1072,1193,Books,27.83,20,2,22.26,44.52
4578,2709,1072,1166,Fashion,38.39,25,1,28.79,28.79
4579,2710,1631,1299,Home & Kitchen,46.93,15,1,39.89,39.89
4580,2710,1631,1075,Beauty,110.97,20,5,88.78,443.9
4581,2710,1631,1073,Books,16.84,15,1,14.31,14.31
4582,2711,1664,1273,Books,38.6,15,1,32.81,32.81
4583,2712,1132,1066,Home & Kitchen,348.94,25,1,261.7,261.7
4584,2712,1132,1123,Electronics,299.48,0,1,299.48,299.48
4585,2713,1512,1252,Beauty,27.32,5,2,25.95,51.9
4586,2713,1512,1156,Electronics,475.59,5,3,451.81,1355.43
4587,2714,1722,1209,Books,20.15,10,1,18.13,18.13
4588,2714,1722,1182,Fashion,86.81,20,1,69.45,69.45
4589,2715,1572,1278,Sports,50.74,15,4,43.13,172.52
4590,2716,1413,1193,Books,27.0,0,1,27.0,27.0
4591,2717,445,1058,Home & Kitchen,153.39,10,4,138.05,552.2
4592,2718,430,1137,Sports,251.07,0,4,251.07,1004.28
4593,2718,430,1193,Books,29.22,5,1,27.76,27.76
4594,2718,430,1209,Books,20.95,10,5,18.86,94.3
4595,2718,430,1300,Beauty,130.05,15,2,110.54,221.08
4596,2719,1765,1163,Books,10.91,20,1,8.73,8.73
4597,2720,1128,1232,Fashion,138.64,20,1,110.91,110.91
4598,2720,1128,1067,Beauty,34.79,15,3,29.57,88.71
4599,2721,673,1141,Sports,192.47,5,2,182.85,365.7
4600,2721,673,1092,Sports,185.29,15,1,157.5,157.5
4601,2721,673,1057,Books,23.64,10,2,21.28,42.56
4602,2721,673,1188,Home & Kitchen,315.27,5,1,299.51,299.51
4603,2722,1319,1015,Sports,192.45,25,1,144.34,144.34
4604,2723,456,1092,Sports,174.49,10,1,157.04,157.04
4605,2724,868,1060,Beauty,60.51,5,1,57.48,57.48
4606,2724,868,1003,Electronics,625.73,10,1,563.16,563.16
4607,2724,868,1205,Fashion,111.1,0,5,111.1,555.5
4608,2725,270,1263,Beauty,57.49,5,3,54.62,163.86
4609,2725,270,1063,Books,40.39,5,3,38.37,115.11
4610,2726,157,1278,Sports,47.35,10,1,42.62,42.62
4611,2726,157,1105,Electronics,549.76,20,1,439.81,439.81
4612,2727,860,1213,Beauty,111.54,20,4,89.23,356.92
4613,2728,1239,1255,Sports,119.13,5,1,113.17,113.17
4614,2729,1405,1114,Books,8.29,5,3,7.88,23.64
4615,2730,1263,1074,Books,41.6,25,1,31.2,31.2
4616,2731,1050,1105,Electronics,577.81,25,1,433.36,433.36
4617,2732,764,1114,Books,8.05,20,4,6.44,25.76
4618,2733,1813,1158,Beauty,91.47,0,2,91.47,182.94
4619,2734,390,1259,Sports,263.56,30,2,184.49,368.98
4620,2735,1789,1246,Electronics,706.36,20,4,565.09,2260.36
4621,2735,1789,1275,Electronics,815.85,10,1,734.26,734.26
4622,2736,1171,1015,Sports,196.38,0,2,196.38,392.76
4623,2737,1926,1047,Beauty,120.81,5,1,114.77,114.77
4624,2738,1045,1240,Electronics,328.01,0,1,328.01,328.01
4625,2738,1045,1131,Electronics,810.21,10,5,729.19,3645.95
4626,2739,886,1021,Home & Kitchen,96.98,15,1,82.43,82.43
4627,2739,886,1279,Fashion,51.69,0,1,51.69,51.69
4628,2740,308,1293,Beauty,115.81,10,1,104.23,104.23
4629,2740,308,1086,Electronics,333.74,20,1,266.99,266.99
4630,2740,308,1203,Beauty,54.2,15,2,46.07,92.14
4631,2741,1005,1230,Beauty,54.72,10,1,49.25,49.25
4632,2742,184,1289,Fashion,135.75,5,1,128.96,128.96
4633,2743,1485,1237,Home & Kitchen,88.97,15,1,75.62,75.62
4634,2744,1904,1281,Electronics,327.45,0,2,327.45,654.9
4635,2744,1904,1300,Beauty,120.14,5,2,114.13,228.26
4636,2744,1904,1050,Fashion,171.58,25,1,128.69,128.69
4637,2745,402,1004,Electronics,697.49,20,2,557.99,1115.98
4638,2746,416,1102,Sports,80.54,30,1,56.38,56.38
4639,2746,416,1104,Beauty,125.34,30,4,87.74,350.96
4640,2747,1741,1298,Home & Kitchen,298.83,20,1,239.06,239.06
4641,2748,778,1057,Books,23.64,0,2,23.64,47.28
4642,2748,778,1145,Sports,61.35,5,3,58.28,174.84
4643,2749,951,1128,Electronics,872.94,10,1,785.65,785.65
4644,2750,1009,1241,Fashion,44.03,0,1,44.03,44.03
4645,2750,1009,1135,Beauty,40.99,10,2,36.89,73.78
4646,2751,628,1085,Fashion,77.55,10,4,69.8,279.2
4647,2752,1283,1077,Books,34.15,5,1,32.44,32.44
4648,2753,1652,1199,Beauty,129.54,5,3,123.06,369.18
4649,2753,1652,1111,Beauty,97.55,10,2,87.8,175.6
4650,2754,1224,1013,beauty,43.1,10,1,38.79,38.79
4651,2754,1224,1022,Home & Kitchen,341.56,0,2,341.56,683.12
4652,2754,1224,1030,Home & Kitchen,62.97,10,2,56.67,113.34
4653,2755,841,1079,Home & Kitchen,149.53,5,1,142.05,142.05
4654,2755,841,1168,Books,22.8,5,2,21.66,43.32
4655,2756,84,1115,Fashion,112.41,15,4,95.55,382.2
4656,2756,84,1057,Books,22.26,10,3,20.03,60.09
4657,2757,1467,1140,Electronics,563.13,20,1,450.5,450.5
4658,2758,354,1051,Books,34.91,20,1,27.93,27.93
4659,2758,354,1125,Books,33.61,5,1,31.93,31.93
4660,2759,150,1013,Beauty,42.26,15,3,35.92,107.76
4661,2760,356,1210,Electronics,871.35,20,1,697.08,697.08
4662,2760,356,1125,Books,34.62,5,1,32.89,32.89
4663,2761,1694,1218,Books,23.18,20,1,18.54,18.54
4664,2762,312,1025,Beauty,62.24,0,1,62.24,62.24
4665,2762,312,1230,Beauty,54.72,20,2,43.78,87.56
4666,2763,11,1135,Beauty,41.8,5,5,39.71,198.55
4667,2763,11,1207,Fashion,29.0,5,1,27.55,27.55
4668,2764,267,1039,Home & Kitchen,203.1,0,3,203.1,609.3
4669,2764,267,1125,Books,33.95,25,1,25.46,25.46
4670,2764,267,1225,Home & Kitchen,253.67,15,2,215.62,431.24
4671,2765,1676,1243,Sports,147.84,10,1,133.06,133.06
4672,2766,155,1225,Home & Kitchen,258.69,30,1,181.08,181.08
