order_id,payment_method,payment_amount,payment_status
1661,UPI,34.55,Refunded
1662,UPI,56.35,Refunded
1663,Bank Transfer,652.57,Refunded
1664,Apple Pay,314.92,Paid
1665,UPI,417.23,Refunded
1666,Bank Transfer,337.55,Paid
1667,PayPal,2528.11,Paid
1668,Credit Card,273.33,Paid
1669,Bank Transfer,82.07,Paid
1670,PayPal,383.48,Paid
1671,UPI,474.55,Paid
1672,PayPal,1075.05,Refunded
1673,PayPal,347.01,Paid
1674,Credit Card,758.42,Refunded
1675,PayPal,540.53,Refunded
1676,PayPal,1198.28,Paid
1677,UPI,221.63,Paid
1678,UPI,803.99,Paid
1679,Debit Card,203.54,Paid
1680,UPI,1406.11,Refunded
1681,UPI,1642.97,Refunded
1682,Bank Transfer,227.73,Paid
1683,UPI,953.28,Refunded
1684,Credit Card,805.92,Refunded
1685,PayPal,22.15,Refunded
1686,Apple Pay,226.41,Paid
1687,PayPal,1974.8,Refunded
1688,Debit Card,971.44,Paid
1689,Debit Card,117.95,Refunded
1690,Credit Card,123.11,Paid
1691,UPI,37.97,Paid
1692,Debit Card,1521.06,Paid
1693,Credit Card,349.78,Paid
1694,PayPal,98.59,Paid
1695,PayPal,851.85,Refunded
1696,Bank Transfer,29.75,Paid
1697,Bank Transfer,280.16,Paid
1698,PayPal,43.29,Paid
1699,Credit Card,74.65,Refunded
1700,Debit Card,110.27,Paid
1701,UPI,228.44,Paid
1702,Debit Card,1193.61,Paid
1703,Bank Transfer,182.49,Refunded
1704,Credit Card,140.61,Paid
1705,PayPal,162.34,Paid
1706,Credit Card,248.63,Paid
1707,UPI,3111.48,Refunded
1708,Apple Pay,46.3,Refunded
1709,Credit Card,281.01,Paid
1710,UPI,272.68,Paid
1711,PayPal,756.75,Refunded
1712,Credit Card,150.45,Refunded
1713,UPI,652.62,Paid
1714,PayPal,51.85,Refunded
1715,Debit Card,129.8,Paid
1716,Debit Card,237.04,Paid
1717,Bank Transfer,265.84,Paid
1718,Credit Card,254.97,Paid
1719,Credit Card,1972.13,Refunded
1720,Debit Card,509.12,Paid
1721,Bank Transfer,514.16,Paid
1722,UPI,73.85,Paid
1723,UPI,282.8,Paid
1724,Bank Transfer,367.4,Paid
1725,Credit Card,1614.36,Refunded
1726,PayPal,265.85,Paid
1727,Apple Pay,61.96,Paid
1728,Debit Card,135.97,Paid
1729,Credit Card,3997.67,Paid
1730,Apple Pay,816.2,Refunded
1731,UPI,324.63,Refunded
1732,UPI,259.67,Paid
1733,Apple Pay,1792.14,Paid
1734,Bank Transfer,648.66,Paid
1735,PayPal,67.29,Paid
1736,UPI,543.56,Paid
1737,UPI,285.41,Paid
1738,UPI,25.62,Paid
1739,Debit Card,80.9,Refunded
1740,Bank Transfer,402.14,Paid
1741,Debit Card,1151.06,Paid
1742,Debit Card,302.03,Paid
1743,Debit Card,518.84,Paid
1744,Apple Pay,366.72,Paid
1745,Credit Card,227.21,Refunded
1746,Debit Card,351.71,Paid
1747,Credit Card,76.16,Refunded
1748,Apple Pay,304.46,Refunded
1749,Bank Transfer,157.14,Paid
1750,Credit Card,239.37,Paid
1751,UPI,812.73,Paid
1752,Apple Pay,3127.96,Paid
1753,UPI,424.09,Paid
1754,Credit Card,440.56,Paid
1755,Credit Card,492.24,Paid
1756,UPI,348.91,Paid
1757,Debit Card,38.05,Paid
1758,Bank Transfer,430.21,Paid
1759,PayPal,463.28,Paid
1760,Debit Card,103.9,Paid
1761,Debit Card,69.81,Paid
1762,Credit Card,69.67,Paid
1763,PayPal,498.62,Paid
1764,Apple Pay,439.89,Paid
1765,UPI,86.22,Paid
1766,UPI,355.86,Paid
1767,Apple Pay,86.29,Paid
1768,Bank Transfer,822.25,Refunded
1769,Bank Transfer,107.81,Refunded
1770,Debit Card,310.86,Paid
1771,Debit Card,35.64,Refunded
1772,Credit Card,79.07,Paid
1773,Bank Transfer,239.83,Paid
1774,Debit Card,239.68,Paid
1775,UPI,63.4,Paid
1776,Credit Card,245.69,Paid
1777,UPI,235.89,Paid
1778,Credit Card,525.18,Paid
1779,Credit Card,70.47,Paid
1780,Bank Transfer,170.58,Paid
1781,UPI,101.54,Paid
1782,Credit Card,1118.34,Refunded
1783,UPI,104.16,Paid
1784,UPI,276.18,Paid
1785,Credit Card,454.8,Paid
1786,Debit Card,55.39,Paid
1787,Credit Card,52.69,Refunded
1788,Debit Card,1307.36,Paid
1789,Apple Pay,31.85,Paid
1790,UPI,68.84,Paid
1791,UPI,329.1,Refunded
1792,Credit Card,251.41,Paid
1793,UPI,102.43,Refunded
1794,Bank Transfer,78.72,Paid
1795,Credit Card,2364.03,Paid
1796,Credit Card,820.12,Paid
1797,PayPal,145.59,Paid
1798,Bank Transfer,324.18,Paid
1799,Debit Card,1484.02,Paid
1800,Bank Transfer,205.27,Refunded
1801,UPI,2133.72,Paid
1802,Apple Pay,389.19,Paid
1803,Debit Card,3042.75,Refunded
1804,Credit Card,62.34,Refunded
1805,UPI,526.4,Paid
1806,UPI,463.89,Paid
1807,Apple Pay,867.93,Refunded
1808,Debit Card,279.55,Paid
1809,Credit Card,298.27,Refunded
1810,PayPal,1366.68,Paid
1811,Debit Card,85.85,Refunded
1812,UPI,852.32,Paid
1813,Credit Card,256.93,Paid
1814,UPI,344.6,Paid
1815,PayPal,222.65,Paid
1816,PayPal,439.28,Refunded
1817,Debit Card,101.81,Paid
1818,PayPal,360.13,Paid
1819,Apple Pay,64.18,Paid
1820,PayPal,256.3,Refunded
1821,PayPal,479.16,Refunded
1822,Bank Transfer,184.42,Paid
1823,Apple Pay,704.12,Paid
1824,Apple Pay,1499.38,Paid
1825,Bank Transfer,45.15,Paid
1826,Apple Pay,1000.81,Paid
1827,PayPal,811.71,Paid
1828,Debit Card,333.93,Paid
1829,Credit Card,602.72,Paid
1830,Debit Card,723.04,Refunded
1831,PayPal,368.23,Refunded
1832,Debit Card,221.84,Refunded
1833,PayPal,389.4,Paid
1834,Credit Card,273.32,Paid
1835,PayPal,287.56,Refunded
1836,PayPal,103.39,Paid
1837,Apple Pay,37.42,Paid
1838,Debit Card,1098.85,Refunded
1839,Debit Card,436.14,Paid
1840,PayPal,250.48,Paid
1841,Debit Card,1027.14,Paid
1842,Credit Card,352.29,Paid
1843,Debit Card,497.68,Paid
1844,Bank Transfer,48.87,Paid
1845,Apple Pay,347.52,Paid
1846,Credit Card,226.4,Refunded
1847,Apple Pay,2727.33,Paid
1848,PayPal,3297.11,Paid
1849,Debit Card,22.7,Paid
1850,Debit Card,321.94,Refunded
1851,Credit Card,112.22,Paid
1852,PayPal,28.52,Paid
1853,Credit Card,802.88,Paid
1854,Debit Card,467.96,Paid
1855,Debit Card,92.23,Paid
1856,UPI,75.96,Refunded
1857,Apple Pay,1217.27,Paid
1858,Apple Pay,1579.78,Paid
1859,Debit Card,577.68,Paid
1860,Bank Transfer,543.0,Paid
1861,Apple Pay,1992.21,Paid
1862,PayPal,870.88,Paid
1863,Bank Transfer,660.04,Paid
1864,Apple Pay,562.45,Paid
1865,Bank Transfer,903.62,Paid
1866,Apple Pay,163.79,Refunded
1867,Credit Card,4405.14,Paid
1868,Debit Card,150.83,Paid
1869,Debit Card,227.07,Refunded
1870,UPI,46.01,Paid
1871,Debit Card,27.05,Paid
1872,UPI,122.81,Paid
1873,PayPal,27.73,Paid
1874,Credit Card,253.06,Paid
1875,UPI,69.78,Paid
1876,Apple Pay,639.13,Paid
1877,Bank Transfer,1646.52,Paid
1878,PayPal,876.48,Paid
1879,Debit Card,60.07,Paid
1880,Bank Transfer,66.38,Refunded
1881,UPI,3263.64,Refunded
1882,UPI,461.0,Paid
1883,Debit Card,22.11,Paid
1884,Apple Pay,243.23,Paid
1885,Debit Card,337.59,Paid
1886,Debit Card,2985.95,Paid
1887,PayPal,132.65,Paid
1888,Debit Card,1276.28,Paid
1889,Debit Card,449.96,Paid
1890,PayPal,26.82,Refunded
1891,Bank Transfer,60.11,Paid
1892,Apple Pay,104.78,Refunded
1893,UPI,597.66,Paid
1894,UPI,154.85,Paid
1895,Bank Transfer,2690.2,Refunded
1896,Bank Transfer,62.11,Paid
1897,UPI,107.84,Refunded
1898,Apple Pay,1615.21,Paid
1899,Bank Transfer,2765.88,Paid
1900,PayPal,135.83,Paid
1901,Bank Transfer,509.0,Refunded
1902,Credit Card,42.45,Paid
1903,Credit Card,541.99,Refunded
1904,Debit Card,110.96,Paid
1905,Credit Card,508.95,Paid
1906,Bank Transfer,42.26,Refunded
1907,Bank Transfer,56.71,Paid
1908,UPI,1441.2,Paid
1909,Apple Pay,578.76,Paid
1910,Apple Pay,125.61,Paid
1911,Debit Card,1080.15,Refunded
1912,UPI,99.26,Paid
1913,UPI,319.07,Refunded
1914,PayPal,271.78,Paid
1915,PayPal,232.62,Refunded
1916,PayPal,206.2,Paid
1917,Bank Transfer,224.44,Refunded
1918,Apple Pay,1376.63,Paid
1919,Credit Card,1783.53,Paid
1920,Debit Card,860.62,Paid
1921,PayPal,870.97,Paid
1922,PayPal,1233.74,Paid
1923,Bank Transfer,322.42,Refunded
1924,PayPal,934.48,Paid
1925,Bank Transfer,319.46,Refunded
1926,PayPal,1429.87,Paid
1927,Bank Transfer,46.52,Paid
1928,Credit Card,1264.56,Paid
1929,Credit Card,96.91,Paid
1930,Debit Card,210.68,Paid
1931,Credit Card,365.31,Paid
1932,Credit Card,365.89,Paid
1933,PayPal,231.02,Paid
1934,Debit Card,452.13,Paid
1935,Debit Card,1745.95,Refunded
1936,Debit Card,163.39,Refunded
1937,PayPal,149.55,Refunded
1938,Bank Transfer,240.32,Paid
1939,UPI,1788.75,Paid
1940,Bank Transfer,72.39,Paid
1941,UPI,676.78,Refunded
1942,PayPal,280.43,Paid
1943,UPI,527.44,Paid
1944,Credit Card,208.65,Paid
1945,PayPal,780.63,Paid
1946,Bank Transfer,648.08,Refunded
1947,Credit Card,104.43,Paid
1948,Debit Card,643.1,Paid
1949,PayPal,314.68,Paid
1950,Debit Card,1999.72,Paid
1951,Apple Pay,390.82,Paid
1952,Bank Transfer,1469.19,Paid
1953,Credit Card,775.62,Paid
1954,Debit Card,667.83,Refunded
1955,Apple Pay,532.19,Paid
1956,PayPal,143.59,Refunded
1957,Bank Transfer,76.7,Paid
1958,Bank Transfer,126.99,Paid
1959,Debit Card,594.0,Paid
1960,PayPal,190.77,Paid
1961,PayPal,685.98,Paid
1962,UPI,860.06,Paid
1963,PayPal,155.54,Paid
1964,Debit Card,600.76,Paid
1965,Apple Pay,67.49,Paid
1966,UPI,356.34,Paid
1967,Bank Transfer,583.21,Paid
1968,Debit Card,540.36,Refunded
1969,Debit Card,24.35,Paid
1970,Debit Card,300.54,Paid
1971,Bank Transfer,130.35,Refunded
1972,PayPal,1442.88,Paid
1973,Apple Pay,79.78,Paid
1974,Debit Card,1877.48,Paid
1975,Credit Card,70.84,Paid
1976,UPI,495.15,Paid
1977,Credit Card,154.68,Refunded
1978,Bank Transfer,227.43,Refunded
1979,Apple Pay,30.21,Refunded
1980,Credit Card,2442.91,Refunded
1981,Bank Transfer,183.41,Paid
1982,UPI,37.98,Paid
1983,Credit Card,83.43,Paid
1984,Credit Card,124.25,Paid
1985,Credit Card,757.16,Paid
1986,PayPal,2433.24,Paid
1987,PayPal,262.95,Refunded
1988,PayPal,1124.49,Paid
1989,Bank Transfer,332.15,Paid
1990,PayPal,24.62,Paid
1991,Credit Card,63.56,Paid
1992,UPI,134.31,Paid
1993,Apple Pay,1592.37,Refunded
1994,Bank Transfer,26.05,Paid
1995,Bank Transfer,268.61,Paid
1996,PayPal,230.49,Paid
1997,Credit Card,2286.21,Paid
1998,UPI,169.22,Paid
1999,Apple Pay,336.79,Paid
2000,Apple Pay,269.66,Paid
2001,PayPal,33.65,Paid
2002,Bank Transfer,411.08,Refunded
2003,Bank Transfer,204.09,Paid
2004,PayPal,1080.39,Paid
2005,Apple Pay,74.91,Paid
2006,Credit Card,992.88,Paid
2007,PayPal,2320.14,Paid
2008,Credit Card,1902.08,Paid
2009,Credit Card,27.86,Paid
2010,Credit Card,862.96,Paid
2011,Apple Pay,1521.92,Refunded
2012,Apple Pay,361.99,Refunded
2013,Apple Pay,787.47,Paid
2014,UPI,4402.38,Refunded
2015,Bank Transfer,3055.42,Paid
2016,Apple Pay,345.62,Refunded
2017,PayPal,113.91,Paid
2018,UPI,195.75,Refunded
2019,Debit Card,690.42,Paid
2020,PayPal,120.58,Paid
2021,Apple Pay,223.25,Paid
2022,Credit Card,150.44,Paid
2023,Apple Pay,409.0,Paid
2024,Debit Card,1404.69,Refunded
2025,UPI,185.17,Paid
2026,Bank Transfer,184.04,Paid
2027,PayPal,403.77,Paid
2028,Credit Card,37.64,Paid
2029,Apple Pay,29.27,Paid
2030,Credit Card,1130.25,Refunded
2031,UPI,69.49,Refunded
2032,Debit Card,37.05,Paid
2033,PayPal,325.92,Paid
2034,PayPal,810.0,Paid
2035,Debit Card,215.27,Paid
2036,Apple Pay,737.01,Paid
2037,Credit Card,97.46,Paid
2038,PayPal,2480.67,Refunded
2039,Debit Card,982.56,Paid
2040,Bank Transfer,753.86,Paid
2041,Apple Pay,1452.02,Refunded
2042,Credit Card,856.16,Refunded
2043,Bank Transfer,255.53,Paid
2044,Bank Transfer,792.73,Paid
2045,PayPal,655.9,Paid
2046,UPI,579.64,Paid
2047,Debit Card,2214.68,Paid
2048,Debit Card,144.63,Paid
2049,UPI,44.51,Refunded
2050,PayPal,43.39,Refunded
2051,Apple Pay,775.25,Paid
2052,UPI,426.34,Refunded
2053,Debit Card,180.82,Refunded
2054,Bank Transfer,1533.59,Paid
2055,UPI,400.8,Paid
2056,UPI,311.47,Refunded
2057,Apple Pay,805.02,Paid
2058,Bank Transfer,1415.11,Paid
2059,Bank Transfer,106.31,Paid
2060,PayPal,242.43,Paid
2061,PayPal,78.68,Paid
2062,Debit Card,607.59,Refunded
2063,Bank Transfer,1306.01,Paid
2064,Credit Card,442.02,Paid
2065,Credit Card,68.01,Refunded
2066,Credit Card,96.85,Paid
2067,Apple Pay,757.15,Refunded
2068,Apple Pay,236.79,Paid
2069,Bank Transfer,174.73,Refunded
2070,Debit Card,1767.09,Paid
2071,Bank Transfer,105.96,Paid
2072,Bank Transfer,211.97,Paid
2073,Bank Transfer,188.83,Paid
2074,Bank Transfer,580.76,Refunded
2075,Bank Transfer,143.24,Paid
2076,Debit Card,255.95,Paid
2077,Apple Pay,178.77,Paid
2078,Credit Card,529.91,Paid
2079,Debit Card,76.84,Refunded
2080,PayPal,53.63,Refunded
2081,Debit Card,2202.34,Refunded
2082,Credit Card,390.3,Paid
2083,Apple Pay,936.29,Paid
2084,Bank Transfer,212.7,Paid
2085,Apple Pay,82.16,Refunded
2086,UPI,2066.97,Paid
2087,Credit Card,237.87,Refunded
2088,Bank Transfer,1372.89,Paid
2089,Debit Card,788.81,Paid
2090,Debit Card,880.39,Refunded
2091,Debit Card,672.16,Paid
2092,UPI,405.02,Paid
2093,Apple Pay,252.63,Paid
2094,UPI,149.26,Paid
2095,Debit Card,109.01,Refunded
2096,Credit Card,178.67,Refunded
2097,Credit Card,273.85,Refunded
2098,PayPal,2374.73,Paid
2099,Credit Card,528.24,Paid
2100,Credit Card,185.0,Paid
2101,Apple Pay,172.57,Paid
2102,Debit Card,515.46,Paid
2103,PayPal,517.94,Paid
2104,Credit Card,2368.87,Paid
2105,Bank Transfer,172.72,Refunded
2106,UPI,627.92,Paid
2107,Bank Transfer,812.07,Paid
2108,Debit Card,90.22,Refunded
2109,Debit Card,519.36,Refunded
2110,PayPal,380.47,Paid
2111,Apple Pay,254.25,Paid
2112,Debit Card,228.77,Paid
2113,Apple Pay,849.09,Paid
2114,Credit Card,27.11,Paid
2115,Bank Transfer,244.79,Paid
2116,Bank Transfer,163.63,Paid
2117,UPI,702.56,Refunded
2118,Bank Transfer,660.06,Refunded
2119,Apple Pay,2007.84,Paid
2120,Debit Card,424.88,Paid
2121,UPI,813.6,Paid
2122,PayPal,1225.17,Paid
2123,PayPal,39.43,Paid
2124,Bank Transfer,1927.02,Refunded
2125,PayPal,270.32,Paid
2126,PayPal,445.76,Refunded
2127,Bank Transfer,176.4,Paid
2128,Bank Transfer,855.12,Paid
2129,PayPal,106.4,Refunded
2130,Apple Pay,61.59,Refunded
2131,Bank Transfer,261.26,Paid
2132,Bank Transfer,404.32,Refunded
2133,UPI,78.15,Refunded
2134,UPI,186.05,Paid
2135,Bank Transfer,87.65,Paid
2136,UPI,2788.43,Paid
2137,PayPal,233.52,Paid
2138,UPI,703.14,Refunded
2139,UPI,404.18,Paid
2140,UPI,104.15,Refunded
2141,UPI,498.2,Paid
2142,UPI,197.5,Paid
2143,Bank Transfer,1064.17,Paid
2144,UPI,576.96,Paid
2145,UPI,1371.99,Refunded
2146,Bank Transfer,757.74,Paid
2147,PayPal,322.86,Paid
2148,Debit Card,2005.56,Paid
2149,Apple Pay,330.24,Paid
2150,Apple Pay,165.43,Paid
2151,PayPal,64.54,Paid
2152,PayPal,2318.85,Refunded
2153,Debit Card,328.75,Paid
2154,PayPal,1168.35,Refunded
2155,Apple Pay,40.99,Paid
2156,Debit Card,997.2,Refunded
2157,Debit Card,547.64,Refunded
2158,Bank Transfer,285.86,Paid
2159,Credit Card,68.68,Paid
2160,PayPal,1670.77,Paid
2161,PayPal,260.82,Paid
2162,PayPal,112.59,Refunded
2163,UPI,298.94,Paid
2164,Debit Card,1027.0,Paid
2165,Debit Card,3068.16,Refunded
2166,Credit Card,248.57,Paid
2167,Bank Transfer,952.09,Paid
2168,Credit Card,1234.76,Refunded
2169,Credit Card,43.57,Paid
2170,Credit Card,282.15,Paid
2171,PayPal,34.19,Paid
2172,Debit Card,136.87,Refunded
2173,Credit Card,2169.91,Paid
2174,Credit Card,557.57,Paid
2175,Debit Card,3612.64,Refunded
2176,Credit Card,56.11,Paid
2177,PayPal,347.92,Paid
2178,UPI,451.68,Paid
2179,Credit Card,216.23,Paid
2180,UPI,544.08,Paid
2181,Bank Transfer,141.59,Refunded
2182,PayPal,167.26,Paid
2183,Bank Transfer,1700.84,Refunded
2184,PayPal,351.54,Paid
2185,PayPal,119.18,Paid
2186,PayPal,280.92,Paid
2187,Debit Card,1414.4,Paid
2188,Debit Card,887.76,Paid
2189,Bank Transfer,876.09,Refunded
2190,PayPal,142.33,Paid
2191,Debit Card,762.25,Paid
2192,Apple Pay,184.93,Paid
2193,Credit Card,539.44,Paid
2194,Apple Pay,41.1,Paid
2195,Apple Pay,280.91,Paid
2196,Apple Pay,250.11,Refunded
2197,Bank Transfer,277.41,Paid
2198,UPI,367.64,Paid
2199,Credit Card,263.56,Paid
2200,Debit Card,456.35,Paid
2201,UPI,174.29,Paid
2202,Apple Pay,2065.93,Paid
2203,PayPal,191.52,Refunded
2204,PayPal,156.28,Paid
2205,Debit Card,568.85,Paid
2206,Apple Pay,689.79,Refunded
2207,PayPal,183.36,Paid
2208,PayPal,40.83,Paid
2209,Debit Card,1220.22,Refunded
2210,Bank Transfer,44.89,Paid
2211,Debit Card,99.45,Paid
2212,UPI,53.09,Paid
2213,PayPal,88.27,Refunded
2214,Apple Pay,587.27,Paid
2215,Apple Pay,520.0,Paid
2216,UPI,548.06,Paid
2217,PayPal,1707.2,Paid
2218,Credit Card,172.04,Refunded
2219,Credit Card,3675.31,Paid
2220,PayPal,1021.96,Refunded
2221,Debit Card,122.03,Paid
2222,Debit Card,645.92,Refunded
2223,Debit Card,78.51,Paid
2224,Bank Transfer,32.27,Paid
2225,UPI,375.39,Paid
2226,Credit Card,175.55,Paid
2227,Debit Card,197.57,Paid
2228,Debit Card,69.87,Paid
2229,Debit Card,35.48,Paid
2230,Credit Card,259.49,Paid
2231,UPI,658.69,Refunded
2232,Bank Transfer,70.47,Paid
2233,Credit Card,935.83,Paid
2234,PayPal,120.37,Refunded
2235,Credit Card,737.56,Paid
2236,Bank Transfer,65.13,Paid
2237,Bank Transfer,63.62,Paid
2238,PayPal,1131.64,Paid
2239,Credit Card,518.6,Paid
2240,UPI,820.59,Paid
2241,Debit Card,66.17,Paid
2242,Apple Pay,970.36,Paid
2243,Apple Pay,63.17,Paid
2244,Apple Pay,629.28,Paid
2245,Credit Card,121.24,Refunded
2246,Apple Pay,1245.56,Paid
2247,Apple Pay,356.13,Paid
2248,Credit Card,384.24,Paid
2249,Apple Pay,1538.14,Paid
2250,Bank Transfer,2303.08,Paid
2251,UPI,193.08,Refunded
2252,Apple Pay,109.28,Refunded
2253,UPI,842.95,Paid
2254,PayPal,750.03,Refunded
2255,Apple Pay,344.45,Refunded
2256,Bank Transfer,116.05,Refunded
2257,PayPal,89.58,Paid
2258,Debit Card,90.35,Paid
2259,Credit Card,254.68,Paid
2260,Bank Transfer,719.96,Paid
2261,Credit Card,205.51,Refunded
2262,PayPal,969.08,Paid
2263,Debit Card,67.51,Paid
2264,Debit Card,1034.37,Paid
2265,Apple Pay,1462.27,Paid
2266,Credit Card,261.16,Refunded
2267,Bank Transfer,119.6,Paid
2268,Debit Card,62.84,Paid
2269,Bank Transfer,280.04,Refunded
2270,Bank Transfer,118.06,Paid
2271,Credit Card,82.83,Refunded
2272,Debit Card,669.78,Paid
2273,Credit Card,184.42,Paid
2274,Apple Pay,3091.33,Paid
2275,Credit Card,484.28,Paid
2276,PayPal,395.74,Refunded
2277,Debit Card,1024.51,Refunded
2278,Bank Transfer,2452.2,Paid
2279,PayPal,267.17,Paid
2280,Debit Card,381.5,Refunded
2281,Bank Transfer,83.25,Paid
2282,Debit Card,546.41,Paid
2283,Apple Pay,323.78,Refunded
2284,Apple Pay,61.88,Paid
2285,Credit Card,910.6,Paid
2286,Credit Card,416.55,Paid
2287,UPI,82.83,Paid
2288,Credit Card,168.15,Paid
2289,Bank Transfer,306.02,Paid
2290,Debit Card,55.29,Refunded
2291,Credit Card,394.35,Paid
2292,Credit Card,100.83,Paid
2293,Bank Transfer,4871.85,Paid
2294,UPI,175.97,Paid
2295,PayPal,2518.9,Refunded
2296,UPI,103.21,Paid
2297,UPI,145.9,Refunded
2298,UPI,487.37,Paid
2299,Credit Card,1240.01,Refunded
2300,Debit Card,264.16,Paid
2301,UPI,1338.04,Paid
2302,Bank Transfer,267.72,Refunded
2303,Apple Pay,916.9,Paid
2304,Apple Pay,137.37,Paid
2305,Apple Pay,255.8,Paid
2306,Credit Card,317.13,Refunded
2307,UPI,328.1,Paid
2308,Credit Card,723.85,Paid
2309,Debit Card,1341.65,Paid
2310,UPI,102.49,Refunded
2311,PayPal,3127.06,Paid
2312,Debit Card,181.49,Refunded
2313,Debit Card,568.14,Paid
2314,PayPal,1127.82,Paid
2315,Bank Transfer,256.5,Paid
2316,Bank Transfer,1358.45,Refunded
2317,Bank Transfer,2207.24,Paid
2318,Credit Card,250.66,Paid
2319,UPI,730.14,Refunded
2320,Apple Pay,582.57,Paid
2321,Credit Card,66.72,Paid
2322,Debit Card,83.58,Paid
2323,Credit Card,138.12,Paid
2324,Apple Pay,238.29,Paid
2325,Bank Transfer,1312.43,Refunded
2326,Apple Pay,336.21,Refunded
2327,Debit Card,541.64,Paid
2328,UPI,211.27,Paid
2329,UPI,1706.74,Refunded
2330,Credit Card,191.02,Paid
2331,Debit Card,939.74,Paid
2332,Bank Transfer,82.05,Paid
2333,PayPal,718.42,Paid
2334,PayPal,68.24,Paid
2335,Credit Card,63.77,Refunded
2336,Bank Transfer,967.0,Paid
2337,Debit Card,3500.26,Paid
2338,Apple Pay,25.75,Paid
2339,Credit Card,1010.53,Refunded
2340,Bank Transfer,431.02,Paid
2341,PayPal,657.78,Paid
2342,PayPal,891.93,Paid
2343,Credit Card,351.04,Refunded
2344,Apple Pay,840.96,Paid
2345,PayPal,173.87,Paid
2346,PayPal,87.78,Paid
2347,Debit Card,23.8,Paid
2348,Apple Pay,2502.9,Paid
2349,PayPal,22.83,Paid
2350,Credit Card,105.83,Paid
2351,UPI,81.95,Paid
2352,Debit Card,611.16,Refunded
2353,PayPal,480.84,Paid
2354,UPI,474.94,Paid
2355,Debit Card,467.69,Paid
2356,Debit Card,49.3,Paid
2357,Debit Card,681.19,Paid
2358,PayPal,583.04,Paid
2359,UPI,440.68,Paid
2360,PayPal,381.07,Refunded
2361,Debit Card,33.14,Paid
2362,UPI,31.47,Paid
2363,PayPal,23.65,Paid
2364,Credit Card,337.6,Paid
2365,PayPal,260.54,Paid
2366,Credit Card,367.52,Paid
2367,UPI,557.51,Paid
2368,PayPal,1121.38,Paid
2369,Apple Pay,265.74,Paid
2370,Bank Transfer,34.44,Paid
2371,Debit Card,3365.36,Refunded
2372,Apple Pay,218.46,Paid
2373,Debit Card,877.1,Paid
2374,Debit Card,131.15,Paid
2375,Bank Transfer,478.76,Refunded
2376,Debit Card,336.39,Paid
2377,Debit Card,136.7,Paid
2378,Apple Pay,1383.72,Refunded
2379,UPI,58.78,Paid
2380,Bank Transfer,630.0,Paid
2381,Debit Card,3898.47,Paid
2382,UPI,422.46,Paid
2383,UPI,80.67,Paid
2384,Credit Card,937.78,Refunded
2385,Debit Card,1300.08,Refunded
2386,PayPal,54.16,Paid
2387,UPI,114.34,Paid
2388,Apple Pay,336.08,Paid
2389,Bank Transfer,231.6,Refunded
2390,Debit Card,238.43,Paid
2391,Debit Card,173.67,Paid
2392,Apple Pay,83.56,Refunded
2393,PayPal,341.89,Refunded
2394,Credit Card,1499.52,Paid
2395,PayPal,485.24,Refunded
2396,Bank Transfer,142.39,Paid
2397,Credit Card,44.36,Paid
2398,PayPal,123.56,Refunded
2399,Credit Card,292.02,Paid
2400,UPI,261.28,Paid
2401,Debit Card,241.02,Paid
2402,UPI,605.29,Paid
2403,UPI,345.22,Paid
2404,Bank Transfer,34.17,Paid
2405,PayPal,175.86,Paid
2406,PayPal,74.1,Refunded
2407,Credit Card,1083.74,Paid
2408,UPI,1117.59,Refunded
2409,PayPal,414.36,Refunded
2410,Apple Pay,396.66,Refunded
2411,Credit Card,170.2,Paid
2412,PayPal,229.22,Paid
2413,Apple Pay,113.68,Paid
2414,Debit Card,116.82,Paid
2415,Credit Card,128.27,Paid
2416,PayPal,112.51,Paid
2417,UPI,1736.75,Paid
2418,Apple Pay,90.91,Refunded
2419,UPI,276.59,Paid
2420,Apple Pay,435.01,Paid
2421,Debit Card,1915.28,Refunded
2422,Bank Transfer,43.96,Refunded
2423,UPI,817.7,Paid
2424,Credit Card,62.01,Paid
2425,Credit Card,935.8,Refunded
2426,Apple Pay,39.01,Paid
2427,Bank Transfer,278.28,Paid
2428,Bank Transfer,883.76,Refunded
2429,Debit Card,1161.39,Paid
2430,UPI,599.28,Paid
2431,Debit Card,795.35,Paid
2432,UPI,80.45,Paid
2433,Credit Card,336.66,Paid
2434,Apple Pay,630.15,Paid
2435,PayPal,712.72,Paid
2436,Debit Card,62.03,Paid
2437,Apple Pay,65.59,Paid
2438,Debit Card,1301.66,Paid
2439,Debit Card,216.82,Paid
2440,PayPal,29.97,Paid
2441,Bank Transfer,651.44,Paid
2442,Bank Transfer,129.53,Paid
2443,Debit Card,516.04,Paid
2444,Debit Card,1354.06,Paid
2445,UPI,430.04,Paid
2446,Debit Card,371.46,Paid
2447,Credit Card,901.11,Paid
2448,Bank Transfer,575.46,Paid
2449,Bank Transfer,3117.76,Paid
2450,Credit Card,269.12,Refunded
2451,Credit Card,701.91,Paid
2452,PayPal,117.44,Refunded
2453,Debit Card,115.26,Refunded
2454,Debit Card,119.59,Refunded
2455,Credit Card,24.85,Paid
2456,Bank Transfer,397.54,Paid
2457,UPI,567.05,Paid
2458,Apple Pay,54.85,Paid
2459,Debit Card,516.57,Refunded
2460,Credit Card,342.8,Refunded
2461,PayPal,819.93,Refunded
2462,Credit Card,39.29,Paid
2463,PayPal,145.97,Paid
